Date,Order Id,Order Status,Customer Code,City,State,Product Name,Order quantity,Gross amount,Day,Month,Week,sku,Variant Name,Skin Tones,Category 2,Week Ending Date,Zone
03-10-2020,ORD-1289,SHIPPED,cust_code-3411,Raipur,Chattisgarh,Quick Nail Wipes - 40,1,40,3,10,40,NWIPES-40-1,Quick Nail Wipes - 40 - Lavender,Fair Tone&Medium Tone&Dusky Tone,Nails,04-10-2020,East
03-10-2020,ORD-1289,SHIPPED,cust_code-3411,Raipur,Chattisgarh,Power Puff compact & concealer,1,190,3,10,40,C-39-A1,Power Puff compact & concealer - Creamy Beige,Fair Tone,Face,04-10-2020,East
03-10-2020,ORD-1289,SHIPPED,cust_code-3411,Raipur,Chattisgarh,Stay Matte Foundation,1,210,3,10,40,Stay Matte FD-04,Stay Matte Foundation - Nude Beige,Medium Tone,Face,04-10-2020,East
03-10-2020,ORD-1290,DELIVERED,cust_code-3410,New Delhi,Delhi,Blemish free concealor,1,100,3,10,40,CR-01-C5,Blemish free concealor - Natural,Fair Tone&Medium Tone,Face,04-10-2020,North
03-10-2020,ORD-1290,DELIVERED,cust_code-3410,New Delhi,Delhi,Voluminous Lash Mascara,1,210,3,10,40,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,North
03-10-2020,ORD-1290,DELIVERED,cust_code-3410,New Delhi,Delhi,Second Skin Drop foundation,1,160,3,10,40,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,04-10-2020,North
03-10-2020,ORD-1290,DELIVERED,cust_code-3410,New Delhi,Delhi,Prime It Up,1,240,3,10,40,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,North
03-10-2020,ORD-1290,DELIVERED,cust_code-3410,New Delhi,Delhi,Wing It Eyeliner,1,70,3,10,40,EL-233-4,Wing It Eyeliner - Matte,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,North
03-10-2020,ORD-1290,DELIVERED,cust_code-3410,New Delhi,Delhi,Wing It Eyeliner,1,70,3,10,40,EL-233-3,Wing It Eyeliner-Turquoise,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,North
03-10-2020,ORD-1291,SHIPPED,cust_code-3413,Islampur,West Bengal,Second Skin Drop foundation,1,160,3,10,40,FD-28-01,Second Skin Drop foundation-Golden Honey,Fair Tone,Face,04-10-2020,East
03-10-2020,ORD-1291,SHIPPED,cust_code-3413,Islampur,West Bengal,Wing It Eyeliner,1,70,3,10,40,EL-233-10,Wing It Eyeliner-Smokey,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,East
03-10-2020,ORD-1291,SHIPPED,cust_code-3413,Islampur,West Bengal,Prime It Up,1,240,3,10,40,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,East
03-10-2020,ORD-1291,SHIPPED,cust_code-3413,Islampur,West Bengal,Studio Nail Polish,2,160,3,10,40,DH-127 Studio-966,Studio Nail Polish-Micro Brown 966,Fair Tone&Medium Tone&Dusky Tone,Nails,04-10-2020,East
03-10-2020,ORD-1291,SHIPPED,cust_code-3413,Islampur,West Bengal,Colour Rich Lipstick,1,120,3,10,40,L-23-21,Colour Rich Lipstick-Sunshine,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1291,SHIPPED,cust_code-3413,Islampur,West Bengal,Wing It Eyeliner,1,70,3,10,40,EL-233-3,Wing It Eyeliner-Turquoise,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,East
03-10-2020,ORD-1291,SHIPPED,cust_code-3413,Islampur,West Bengal,Stay All Day Eyeliner,1,145,3,10,40,EL-43,Stay All Day Eyeliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,East
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Prime It Up,1,240,3,10,40,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,5 Toxic Free Nail Lacquer,1,60,3,10,40,DH-127-28,5 Toxic Free Nail Lacquer-Blue 28,Fair Tone&Medium Tone&Dusky Tone,Nails,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Color Corrector Concealor Palette,1,175,3,10,40,CR-05-2,Color Corrector Concealor Palette - Concealer,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Second Skin Drop foundation,1,160,3,10,40,FD-28-02,Second Skin Drop foundation-Rose Beige,Medium Tone,Face,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Ultra HD translucent powder,1,125,3,10,40,TR-201-3,Ultra HD translucent powder-Rose Gold,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Stay Matte Foundation,1,210,3,10,40,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Daily wear Concealor Foundation,1,230,3,10,40,FD-22-5,Daily wear Concealor Foundation-Golden Fair,Medium Tone,Face,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Wing It Eyeliner,1,70,3,10,40,EL-233-10,Wing It Eyeliner-Smokey,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Dual Effect M & E,1,200,3,10,40,2in1-07-01,Dual Effect M & E,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Insta Ready Highlighter,1,220,3,10,40,IRH-1-GG,Insta Ready Highlighter-Golden Glow,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Intense Penliner,1,210,3,10,40,Eyepen,Intense Penliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Studio Nail Polish,1,80,3,10,40,DH-127 Studio-968,Studio Nail Polish-Gold 968,Fair Tone&Medium Tone&Dusky Tone,Nails,04-10-2020,South
03-10-2020,ORD-1292,DELIVERED,cust_code-2738,Gulbarga,Karnataka,Power Puff compact & concealer,1,190,3,10,40,C-39-A2,Power Puff compact & concealer - Procelain,Fair Tone,Face,04-10-2020,South
03-10-2020,ORD-1293,DELIVERED,cust_code-3415,Kolkata,West Bengal,Mini Power Matte Lipcolour,2,150,3,10,40,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1293,DELIVERED,cust_code-3415,Kolkata,West Bengal,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1293,DELIVERED,cust_code-3415,Kolkata,West Bengal,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1293,DELIVERED,cust_code-3415,Kolkata,West Bengal,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1293,DELIVERED,cust_code-3415,Kolkata,West Bengal,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1294,DELIVERED,cust_code-3421,Mumbai,Maharashtra,Primer Matte Lipstick,1,80,3,10,40,L-24-A12,Primer Matte Lipstick-High Heels,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,West
03-10-2020,ORD-1294,DELIVERED,cust_code-3421,Mumbai,Maharashtra,Colour Rich Lipstick,1,120,3,10,40,L-23-18,Colour Rich Lipstick-Lively Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,West
03-10-2020,ORD-1295,DELIVERED,cust_code-3424,Kolkata,West Bengal,Always On Matte Lipstick,1,80,3,10,40,L-21-A15,Always On Matte Lipstick-Rockstar Red,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1298,DELIVERED,cust_code-2064,Jamshedpur,Jharkhand,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1299,SHIPPED,cust_code-3430,Bangalore,Karnataka,Wing It Eyeliner,1,70,3,10,40,EL-233-10,Wing It Eyeliner-Smokey,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1299,SHIPPED,cust_code-3430,Bangalore,Karnataka,Ultra HD translucent powder,1,125,3,10,40,TR-201-3,Ultra HD translucent powder-Rose Gold,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
03-10-2020,ORD-1299,SHIPPED,cust_code-3430,Bangalore,Karnataka,Stay Matte Foundation,1,210,3,10,40,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,04-10-2020,South
03-10-2020,ORD-1299,SHIPPED,cust_code-3430,Bangalore,Karnataka,Power Matte Lipcolor,1,140,3,10,40,LG-39-V7,Power Matte Lipcolor-Rose Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1299,SHIPPED,cust_code-3430,Bangalore,Karnataka,Dual Effect M & E,1,200,3,10,40,2in1-07-01,Dual Effect M & E,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1299,SHIPPED,cust_code-3430,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1299,SHIPPED,cust_code-3430,Bangalore,Karnataka,Glimmer Loose pigments,1,125,3,10,40,PE-01-6,Glimmer Loose pigments-Nighthood,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1303,DELIVERED,cust_code-3446,Sambalpur,Odisha,Colour Rich Lipstick,1,120,3,10,40,L-23-24,Colour Rich Lipstick-Unicorn Blood,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1304,SHIPPED,cust_code-2147,Kolkata,West Bengal,Second Skin Drop foundation,1,160,3,10,40,FD-28-01,Second Skin Drop foundation-Golden Honey,Fair Tone,Face,04-10-2020,East
03-10-2020,ORD-1304,SHIPPED,cust_code-2147,Kolkata,West Bengal,2 in 1 Matte + Gloss Lipcolour,1,270,3,10,40,LG-36-7,2 in 1 Matte + Gloss Lipcolour - Many More,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1304,SHIPPED,cust_code-2147,Kolkata,West Bengal,Ultra HD translucent powder,1,125,3,10,40,TR-201-4,Ultra HD translucent powder-Beige,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,East
03-10-2020,ORD-1304,SHIPPED,cust_code-2147,Kolkata,West Bengal,Colour Rich Lipstick,1,120,3,10,40,L-23-18,Colour Rich Lipstick-Lively Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1304,SHIPPED,cust_code-2147,Kolkata,West Bengal,Primer Matte Lipstick,1,80,3,10,40,L-24-A13,Primer Matte Lipstick-Darling Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1304,SHIPPED,cust_code-2147,Kolkata,West Bengal,Stay Matte Foundation,1,210,3,10,40,Stay Matte FD-04,Stay Matte Foundation - Nude Beige,Medium Tone,Face,04-10-2020,East
03-10-2020,ORD-1305,DELIVERED,cust_code-3447,Rai Bareilly,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
03-10-2020,ORD-1305,DELIVERED,cust_code-3447,Rai Bareilly,Uttar Pradesh,Mini Power Matte Lipcolour,2,150,3,10,40,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
03-10-2020,ORD-1305,DELIVERED,cust_code-3447,Rai Bareilly,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
03-10-2020,ORD-1306,DELIVERED,cust_code-3452,Tinsukhia,Assam,Studio Nail Polish,1,80,3,10,40,DH-127 Studio-947,Studio Nail Polish-Shimmer Maroon 947,Fair Tone&Medium Tone&Dusky Tone,Nails,04-10-2020,East
03-10-2020,ORD-1306,DELIVERED,cust_code-3452,Tinsukhia,Assam,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1306,DELIVERED,cust_code-3452,Tinsukhia,Assam,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1306,DELIVERED,cust_code-3452,Tinsukhia,Assam,Stay Matte Foundation,1,210,3,10,40,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,04-10-2020,East
03-10-2020,ORD-1307,DELIVERED,cust_code-1425,Howrah,West Bengal,Second Skin Drop foundation,1,160,3,10,40,FD-28-02,Second Skin Drop foundation-Rose Beige,Medium Tone,Face,04-10-2020,East
03-10-2020,ORD-1307,DELIVERED,cust_code-1425,Howrah,West Bengal,Blemish free concealor,1,100,3,10,40,CR-01-C5,Blemish free concealor - Natural,Fair Tone&Medium Tone,Face,04-10-2020,East
03-10-2020,ORD-1307,DELIVERED,cust_code-1425,Howrah,West Bengal,Wing It Eyeliner,1,70,3,10,40,EL-233-4,Wing It Eyeliner - Matte,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,East
03-10-2020,ORD-1307,DELIVERED,cust_code-1425,Howrah,West Bengal,Ultra HD translucent powder,1,125,3,10,40,TR-201-5-SH,Ultra HD translucent powder-Sweet Honey,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,East
03-10-2020,ORD-1307,DELIVERED,cust_code-1425,Howrah,West Bengal,Power Matte Lipcolor,1,140,3,10,40,LG-39-V6,Power Matte Lipcolor-Maroon Wave,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1307,DELIVERED,cust_code-1425,Howrah,West Bengal,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-6,Mini Power Matte Lipcolour-Angel Red,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1308,DELIVERED,cust_code-2993,Coochbehar,West Bengal,Color Corrector Concealor Palette,1,175,3,10,40,CR-05-2,Color Corrector Concealor Palette - Concealer,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,East
03-10-2020,ORD-1309,DELIVERED,cust_code-3458,Dungarpur,Rajasthan,Primer Matte Lipstick,1,80,3,10,40,L-24-A13,Primer Matte Lipstick-Darling Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
03-10-2020,ORD-1309,DELIVERED,cust_code-3458,Dungarpur,Rajasthan,Stay Matte Foundation,1,210,3,10,40,Stay Matte FD-04,Stay Matte Foundation - Nude Beige,Medium Tone,Face,04-10-2020,North
03-10-2020,ORD-1309,DELIVERED,cust_code-3458,Dungarpur,Rajasthan,Always On Matte Lipstick,1,80,3,10,40,L-21-A15,Always On Matte Lipstick-Rockstar Red,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
03-10-2020,ORD-1309,DELIVERED,cust_code-3458,Dungarpur,Rajasthan,Colour Rich Lipstick,1,120,3,10,40,L-23-23,Colour Rich Lipstick-Celebrity Soon,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Power Matte Lipcolor,1,140,3,10,40,LG-39-V15,Power Matte Lipcolor-Deeply Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Primer Matte Lipstick,1,80,3,10,40,L-24-A12,Primer Matte Lipstick-High Heels,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Always On Matte Lipstick,1,80,3,10,40,L-21-A16,Always On Matte Lipstick-Warm Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Colour Rich Lipstick,1,120,3,10,40,L-23-24,Colour Rich Lipstick-Unicorn Blood,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Wing It Eyeliner,1,70,3,10,40,EL-233-4,Wing It Eyeliner - Matte,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Colour Rich Lipstick,1,120,3,10,40,L-23-11,Colour Rich Lipstick-Choco Break,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1310,DELIVERED,cust_code-3459,Bangalore,Karnataka,Colour Rich Lipstick,1,120,3,10,40,L-23-15,Colour Rich Lipstick-Terrocotta,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1311,SHIPPED,cust_code-3461,South Tripura,Tripura,Colour Rich Lipstick,1,120,3,10,40,L-23-12,Colour Rich Lipstick-Maple Map,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1311,SHIPPED,cust_code-3461,South Tripura,Tripura,Colour Rich Lipstick,1,120,3,10,40,L-23-04,Colour Rich Lipstick-Never Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,East
03-10-2020,ORD-1312,DELIVERED,cust_code-3438,Portblair,Andaman And Nicobar Islands,Skin Perfect Compact Powder,1,125,3,10,40,C-33-1,Skin Perfect Compact Powder-Natural Beige,Fair Tone&Medium Tone,Face,04-10-2020,South
03-10-2020,ORD-1312,DELIVERED,cust_code-3438,Portblair,Andaman And Nicobar Islands,Blemish free concealor,1,100,3,10,40,CR-01-C6,Blemish free concealor - Siena Red,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
03-10-2020,ORD-1312,DELIVERED,cust_code-3438,Portblair,Andaman And Nicobar Islands,Power Matte Lipcolor,1,140,3,10,40,LG-39-V23,Power Matte Lipcolor-Cherry Passion,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1312,DELIVERED,cust_code-3438,Portblair,Andaman And Nicobar Islands,Mini Power Matte Lipcolour,1,75,3,10,40,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
03-10-2020,ORD-1312,DELIVERED,cust_code-3438,Portblair,Andaman And Nicobar Islands,Wing It Eyeliner,1,70,3,10,40,EL-233-4,Wing It Eyeliner - Matte,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
03-10-2020,ORD-1313,DELIVERED,cust_code-130,Chennai,Tamil Nadu,Mini Power Matte Lipcolour,2,150,3,10,40,LG-40-9,Mini Power Matte Lipcolour-Sunset Red,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
04-10-2020,ORD-1314,SHIPPED,cust_code-3467,New Delhi,Delhi,Voluminous Lash Mascara,1,210,4,10,40,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,North
04-10-2020,ORD-1314,SHIPPED,cust_code-3467,New Delhi,Delhi,Insta Ready Highlighter,1,220,4,10,40,IRH-3-L,Insta Ready Highlighter-Luminous,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,North
04-10-2020,ORD-1314,SHIPPED,cust_code-3467,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,4,10,40,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,5 Toxic Free Nail Lacquer,1,60,4,10,40,DH-127-100,5 Toxic Free Nail Lacquer-Red 100,Fair Tone&Medium Tone&Dusky Tone,Nails,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,Power Matte Lipcolor,1,140,4,10,40,LG-39-V24,Power Matte Lipcolor-Deep Rust,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,Colour Rich Lipstick,1,120,4,10,40,L-23-23,Colour Rich Lipstick-Celebrity Soon,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,Wing It Eyeliner,1,70,4,10,40,EL-233-4,Wing It Eyeliner - Matte,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,Power Matte Lipcolor,1,140,4,10,40,LG-39-V25,Power Matte Lipcolor - Molten Passion,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,Extra Volume Supreme Mascara,1,125,4,10,40,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,Blemish free concealor,1,100,4,10,40,CR-01-C6,Blemish free concealor - Siena Red,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,North
04-10-2020,ORD-1315,DELIVERED,cust_code-3469,Banswara,Rajasthan,Second Skin Drop foundation,1,160,4,10,40,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,04-10-2020,North
04-10-2020,ORD-1316,DELIVERED,guest_cust_code-37,Bangalore,Karnataka,Extra Volume Supreme Mascara,1,125,4,10,40,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
04-10-2020,ORD-1316,DELIVERED,guest_cust_code-37,Bangalore,Karnataka,Wing It Eyeliner,1,70,4,10,40,EL-233-4,Wing It Eyeliner - Matte,Fair Tone&Medium Tone&Dusky Tone,Eyes,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Blemish free concealor,1,100,4,10,40,CR-01-C6,Blemish free concealor - Siena Red,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Prime It Up,1,240,4,10,40,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Mousse Foundation,1,250,4,10,40,MF-01-1,Mousse Foundation,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Ultra HD translucent powder,1,125,4,10,40,TR-201-4,Ultra HD translucent powder-Beige,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Second Skin Drop foundation,1,160,4,10,40,FD-28-02,Second Skin Drop foundation-Rose Beige,Medium Tone,Face,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Daily wear Concealor Foundation,1,230,4,10,40,FD-22-5,Daily wear Concealor Foundation-Golden Fair,Medium Tone,Face,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Perfect Liquid Sindoor,1,70,4,10,40,SND-14-02-R,Perfect Liquid Sindoor-Red,Fair Tone&Medium Tone&Dusky Tone,Face,04-10-2020,South
04-10-2020,ORD-1318,SHIPPED,cust_code-3473,Bangalore,Karnataka,Primer Matte Lipstick,1,80,4,10,40,L-24-A13,Primer Matte Lipstick-Darling Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,South
04-10-2020,ORD-1319,DELIVERED,cust_code-3475,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,4,10,40,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,West
04-10-2020,ORD-1320,DELIVERED,cust_code-3390,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,4,10,40,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,West
04-10-2020,ORD-1322,DELIVERED,cust_code-3484,Kotdwar,Uttarakhand,Always On Matte Lipstick,1,80,4,10,40,L-21-A2,Always On Matte Lipstick-Nude Coffee,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
04-10-2020,ORD-1322,DELIVERED,cust_code-3484,Kotdwar,Uttarakhand,Mini Power Matte Lipcolour,1,75,4,10,40,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,04-10-2020,North
